legacy_detail_id,order_no,defect_code,symptom,critical_rank,quantity
715effa8,QC26070105,11019,พิมพ์ไม่เรียบ/Uneven surface printing,Minor,5
badc9f26,QC26070106,12310,ฝุ่น/Dust,Minor,8
035671f9,QC26070106,12309,จุดดำ/Black dot,Minor,38
579baea7,QC26070106,12310,ฝุ่น/Dust,Minor,2
c322d9df,QC26070106,12370,ไม่สมมาตร / Incomplete,Minor,1
9eafba7d,QC26070106,12306,ร้าว/crack,Major,1
d9b5bd1a,QC26070106,12309,จุดดำ/Black dot,Minor,38
ed7a7f8f,QC26070107,12309,จุดดำ/Black dot,Major,7
958dab7e,QC26070107,12310,ฝุ่น/Dust,Minor,3
969ad364,QC26070108,"12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard",Minor,299
c13af2ea,QC26070108,"12310 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,3
9fcf187b,QC26070108,"12309 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,5
68927671,QC26070108,"12332 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,2
8b7b14f7,QC26070108,"12321 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr",Minor,1
3ea15138,QC26070108,"12313 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,2
05e7e64c,QC26070108,"12304 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,2
ac74b6e0,QC26070108,"12312 , 12308 , 11009","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,1
894ef41d,QC26070109,12308,สีไม่ตรง STD./Color off Standard,Minor,384
1582b675,QC26070109,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,7
0be44b89,QC26070109,"12341 , 12308","สีไม่ตรง STD./Color off Standard , เปื้อนสี / Color stain",Minor,3
3feb453b,QC26070109,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,3
c4fef91d,QC26070109,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,1
0ea6ca59,QC26070109,"12321 , 12308","สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr",Minor,1
34ef7346,QC26070109,"12332 , 12308","สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,1
1d7f6e32,QC26070110,12308,สีไม่ตรง STD./Color off Standard,Minor,389
ce3de95e,QC26070110,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,5
ba464c38,QC26070110,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,2
5a168941,QC26070110,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,2
b29c8622,QC26070110,"12332 , 12308","สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,1
ae1b7358,QC26070110,"12341 , 12308","สีไม่ตรง STD./Color off Standard , เปื้อนสี / Color stain",Minor,1
f89355b7,QC26070111,12308,สีไม่ตรง STD./Color off Standard,Minor,385
10b903e1,QC26070111,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,4
6a33c3dc,QC26070111,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,4
e4269443,QC26070111,"12341 , 12308","สีไม่ตรง STD./Color off Standard , เปื้อนสี / Color stain",Minor,3
fd1f6c69,QC26070111,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,3
da6d8287,QC26070111,"12332 , 12308","สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,1
eabe8131,QC26070112,12308,สีไม่ตรง STD./Color off Standard,Minor,379
1d922f8b,QC26070112,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Major,9
eecd075f,QC26070112,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,4
66e11ceb,QC26070112,"12341 , 12308","สีไม่ตรง STD./Color off Standard , เปื้อนสี / Color stain",Minor,3
cf2c782e,QC26070112,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,2
09f12023,QC26070112,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,2
82d9a958,QC26070112,"12313 , 12308","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,1
b6ac3139,QC26070115,12321,มีเศษพลาสติกยื่น/ Plastic burr,Minor,7
c9d2d2e1,QC26070115,12309,จุดดำ/Black dot,Minor,4
0c7171ac,QC26070115,12312,คราบสกปรก/Dirty,Minor,2
78044b93,QC26070118,"12308 , 11020 , 11008","พิมพ์บาง/Printing too thin , สีไม่ตรง STD./Color off Standard , พิมพ์เหลื่อม",Minor,266
df362e47,QC26070118,"11017 , 11020 , 11008 , 12308","พิมพ์บาง/Printing too thin , พิมพ์เปื้อนสี/Printing Stain Color , สีไม่ตรง STD./Color off Standard , พิมพ์เหลื่อม",Minor,20
780c0204,QC26070118,"12321 , 11020 , 11008 , 12308","พิมพ์บาง/Printing too thin , สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr , พิมพ์เหลื่อม",Minor,18
037c4b7b,QC26070118,"12313 , 11020 , 11008 , 12308","พิมพ์บาง/Printing too thin , สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot , พิมพ์เหลื่อม",Minor,4
2c3b60c9,QC26070118,"12327 , 11020 , 11008 , 12308","พิมพ์บาง/Printing too thin , สีไม่ตรง STD./Color off Standard , รอยขีด/Scratch mark , พิมพ์เหลื่อม",Minor,3
40669b59,QC26070118,"12309 , 11020 , 11008 , 12308","พิมพ์บาง/Printing too thin , สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot , พิมพ์เหลื่อม",Minor,3
230a8f23,QC26070118,"12304 , 11020 , 11008 , 12308","พิมพ์บาง/Printing too thin , ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard , พิมพ์เหลื่อม",Minor,1
5662cdc8,QC26070119,12308,สีไม่ตรง STD./Color off Standard,Minor,582
0247f041,QC26070119,"12318 , 12308","สีไม่ตรง STD./Color off Standard , รอยเส้น/Trace mark",Minor,18
54b2fe47,QC26070119,"12301 , 12308","สีไม่ตรง STD./Color off Standard , รอยด่าง/stain spot",Minor,7
72535110,QC26070119,"12358 , 12308","สีไม่ตรง STD./Color off Standard , เป็นรู/Hole present",Minor,15
78e7f0c8,QC26070119,"12308 , 12309","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,5
4175b469,QC26070119,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
13940f0d,QC26070119,"12321 , 12308","สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr",Minor,1
52cb766a,QC26070119,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,10
84bc8afc,QC26070120,12308,สีไม่ตรง STD./Color off Standard,Minor,272
3677080d,QC26070120,"12354 , 12308","สีไม่ตรง STD./Color off Standard , โฟมเด้ง/Foam rebound",Minor,27
773fc948,QC26070120,"12122 , 12308","ยับ/ Wrinkled , สีไม่ตรง STD./Color off Standard",Minor,8
2d4ac8e0,QC26070120,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,5
aef890be,QC26070120,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,3
b46de05f,QC26070121,12308,สีไม่ตรง STD./Color off Standard,Minor,280
aaefe63e,QC26070121,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,9
569e6f23,QC26070121,"12305 , 12308","บุบ/Dent , สีไม่ตรง STD./Color off Standard",Minor,5
74122728,QC26070121,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,5
0be050ee,QC26070121,"12345 , 12308","สีไม่ตรง STD./Color off Standard , รอยโมล/Mold mark",Minor,6
cdd26f57,QC26070121,"11010 , 12308","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard",Minor,3
27e97e39,QC26070121,"12306 , 12308","ร้าว/crack , สีไม่ตรง STD./Color off Standard",Major,1
ace81c25,QC26070121,"11009 , 12308","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard",Minor,1
49b58917,QC26070122,12308,สีไม่ตรง STD./Color off Standard,Minor,153
e15cd86b,QC26070122,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,7
f931d628,QC26070122,"12327 , 12308","สีไม่ตรง STD./Color off Standard , รอยขีด/Scratch mark",Minor,6
19c0d9ca,QC26070122,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,5
340e0aa4,QC26070122,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,4
c3709aa6,QC26070122,"12321 , 12308","สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr",Minor,1
a90809d4,QC26070122,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,24
41935258,QC26070123,12308,สีไม่ตรง STD./Color off Standard,Minor,194
8780bcff,QC26070123,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,4
b29bd69f,QC26070123,"12367 , 12308","สีไม่ตรง STD./Color off Standard , รอยกดทับ/Pressure marks",Minor,2
9bb9fbf5,QC26070124,12308,สีไม่ตรง STD./Color off Standard,Minor,278
ea4ccb99,QC26070124,"11018 , 12308","พิมพ์ไม่สม่ำเสมอ/Uneven printing , สีไม่ตรง STD./Color off Standard",Minor,18
59fa65cb,QC26070124,"12367 , 12308","สีไม่ตรง STD./Color off Standard , รอยกดทับ/Pressure marks",Minor,7
d5a861ea,QC26070124,"12358 , 12308","สีไม่ตรง STD./Color off Standard , เป็นรู/Hole present",Minor,6
12823fb4,QC26070124,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
377f15dc,QC26070124,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,2
67a2f6c1,QC26070124,"12307 , 12308","แตก/broken , สีไม่ตรง STD./Color off Standard",Minor,1
84809fb6,QC26070124,"12339 , 12308","สีไม่ตรง STD./Color off Standard , ไม่เหมือน STD./ not same STD.",Minor,1
fa84dcab,QC26070125,12308,สีไม่ตรง STD./Color off Standard,Minor,200
8256f1ec,QC26070126,12308,สีไม่ตรง STD./Color off Standard,Major,200
a09326db,QC26070127,12324,เสียรูปทรง/Deformation,Minor,25
65c9ff9c,QC26070128,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,18
fa7308fb,QC26070128,12308,สีไม่ตรง STD./Color off Standard,Minor,31
4ef15f66,QC26070129,12308,สีไม่ตรง STD./Color off Standard,Minor,596
356ef861,QC26070129,"12308 , 12321","สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr",Minor,15
5311eb89,QC26070129,"12308 , 12312","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,8
5f321b14,QC26070129,"12308 , 12309","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,8
094ad9d6,QC26070130,12308,สีไม่ตรง STD./Color off Standard,Minor,559
aac61a47,QC26070130,"12318 , 12308","สีไม่ตรง STD./Color off Standard , รอยเส้น/Trace mark",Minor,18
a7178551,QC26070130,"12358 , 12308","สีไม่ตรง STD./Color off Standard , เป็นรู/Hole present",Minor,15
24f967be,QC26070130,"12327 , 12308","สีไม่ตรง STD./Color off Standard , รอยขีด/Scratch mark",Minor,6
f3d8d173,QC26070130,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,5
0d542b57,QC26070130,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,5
3a6abf84,QC26070130,"12332 , 12308","สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,3
15d28fe8,QC26070130,"12308 , 12301","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,2
fdcbef65,QC26070130,"12308 , 12312","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,1
5cfa9e3f,QC26070130,"12308 , 12341","สีไม่ตรง STD./Color off Standard , เปื้อนสี / Color stain",Minor,2
b5f016f3,QC26070130,"11010 , 12308","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard",Minor,1
d8e2b1c2,QC26070130,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,13
eae0754a,QC26070131,12308,สีไม่ตรง STD./Color off Standard,Minor,17
15c79479,QC26070131,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,3
f22d699a,QC26070131,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
ba503408,QC26070131,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,1
521d0da5,QC26070131,"12332 , 12308","สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,1
db8578e2,QC26070132,12308,สีไม่ตรง STD./Color off Standard,Minor,605
47be2db3,QC26070132,"12349 , 12308","สีไม่ตรง STD./Color off Standard , เอียง/Slanted",Minor,3
3de83c87,QC26070132,"12363 , 12308","สีไม่ตรง STD./Color off Standard , ตัดไม่ขาด/ผิวไม่เรียบ/ Incomplete cutting / Rough surface",Minor,5
22cbf34d,QC26070132,"12308 , 12306","ร้าว/crack , สีไม่ตรง STD./Color off Standard",Major,3
